STRATUM	AUDIT_ID	CANDIDATE_ID	CHAIN_ID	DECIDED_AT	DECISION	DECISION_CATEGORY	TARGET_TREND_ID	PROMOTED_TO	SIM_BAND	MAX_NEIGHBOR_SIM	TURN_EXHAUSTED	ET_RESCUE_ROUTED	ET_WAS_SECOND_SOURCE	N_FAMILIES	CLUSTER_SIZE	SOURCE_COUNT	CAND_CONFIDENCE	SPECIFICITY_SCORE	DISTILLATION_VERDICT	TOPIC
S08_contested_merge	0a131b0e-5f2a-491f-8ad0-1c0f2565b92a	cand-hleqkbuymu5rti52	chain-1c740680-e574-40f3-957d-a80f994e78c0	2026-09-17T13:15:24	MERGE_INTO_EXISTING	MISSED_DUPLICATE	6fa17d11-597c-469b-8580-246ed30ec6f8	6fa17d11-597c-469b-8580-246ed30ec6f8	contested	0.7843	false	true	false	1	1	1	0.85	0.95	REAL_TREND	Applying DIY or professional tooth gems for smile personalization
S08_contested_merge	fc5b4cd3-5d79-452d-9893-95e26235c826	cand-jp5km3bmmso6pbh5	chain-b5f12d02-64f4-4a21-9fee-254d30eb3f1d	2026-08-11T01:15:07	MERGE_INTO_EXISTING	MISSED_DUPLICATE	e60982b3-3b0f-4895-94aa-44a138ec9b4c	e60982b3-3b0f-4895-94aa-44a138ec9b4c	contested	0.7414	false	false	false	2	2	2	0.8	0.8	REAL_TREND	Delegating product discovery and checkout to AI shopping agents
S08_contested_merge	222db534-1228-4ec2-9eab-9f1563c0a27f	cand-lc3v9krrmu1he57w	chain-d5ea96c6-55be-4520-89c9-12fa195f1a8b	2026-09-14T13:15:29	MERGE_INTO_EXISTING	MISSED_DUPLICATE	4c15bfe6-466f-4808-8e0c-5dce7be08560	4c15bfe6-466f-4808-8e0c-5dce7be08560	contested	0.7147	false	true	false	1	1	1	0.85	0.95	REAL_TREND	At-home vaginal microbiome sequencing kits
S08_contested_merge	87734372-deb6-452b-b90c-4d8f6f83d140	cand-9z97s8xtmt0t2oyg	chain-a588eb63-ff68-4c64-a5ec-f53c54dc4765	2026-08-19T22:15:02	MERGE_INTO_EXISTING	MISSED_DUPLICATE	949e115f-3f20-4231-8dd0-b62168df606b	949e115f-3f20-4231-8dd0-b62168df606b	contested	0.7666	false	true	false	0	0	0	0.8	0.9	REAL_TREND	Hypochlorous acid expanding into first aid, baby care, and intimate care
S08_contested_merge	8684fc54-fc70-470a-8a99-054018e7a3e5	cand-x5s79pblmq4qir2r	chain-4990e052-39a8-49e3-a35d-2ea6cd3eea54	2026-06-08T01:15:02	MERGE_INTO_EXISTING	MISSED_DUPLICATE	82bbba4b-3e80-4200-93a9-9d3cb5af6b80	82bbba4b-3e80-4200-93a9-9d3cb5af6b80	contested	0.7725	false	false	false	2	2	2	0.85	0.9	REAL_TREND	Social clothing repair via pop-up mending festivals
S08_contested_merge	14d54a35-64b9-41b1-aece-85f8c2effe5e	cand-tlxpqgndmsr1kgik	chain-7cd7efd1-f616-4ed5-8e31-9bbde657747a	2026-08-13T01:14:50	MERGE_INTO_EXISTING	MISSED_DUPLICATE	fe868f01-f1e9-4e28-835c-625fe524ea06	fe868f01-f1e9-4e28-835c-625fe524ea06	contested	0.7254	false	false	false	2	2	2	0.85	0.95	REAL_TREND	Layering multiple perfumes to create personalized signature scents
S08_contested_merge	151ca08b-c167-4445-8317-8017706ae10d	cand-zxrs7jm4mraqaj5o	chain-6c7a265a-3c04-47f1-a97d-ede1208288e7	2026-07-07T10:15:38	MERGE_INTO_EXISTING	MISSED_DUPLICATE	5bfb1d1e-88b8-4427-8d73-89a77bb42c2b	5bfb1d1e-88b8-4427-8d73-89a77bb42c2b	contested	0.7261	false	true	false	1	2	1	0.85	0.9	REAL_TREND	Wearable Cooling Accessories
S08_contested_merge	3de98416-988d-4936-8d26-9f6915adaa99	cand-7j8nlypcmqfalgld	chain-7eb96d28-ddc2-495d-8342-a4d5af69e9f7	2026-06-15T10:15:07	MERGE_INTO_EXISTING	MISSED_DUPLICATE	f55435d6-51ec-4c6e-ab6f-27c7466b2217	f55435d6-51ec-4c6e-ab6f-27c7466b2217	contested	0.7135	false	false	false	2	2	2	0.85	0.95	REAL_TREND	Aesthetic Acoustic Wood Slats / Sound-Dampening Decor
S08_contested_merge	a408ad74-bc33-4f26-b582-148ab911bbdc	cand-maw6slrumsq3a9mw	chain-34b344ba-e8b9-4db9-a15f-9ae4a1eb61a9	2026-08-12T10:15:23	MERGE_INTO_EXISTING	MISSED_DUPLICATE	5351c59a-edb5-4f91-afac-de7ffa5607a3	5351c59a-edb5-4f91-afac-de7ffa5607a3	contested	0.7546	false	true	false	1	1	1	0.8	0.9	REAL_TREND	Grocery store tourism (visiting foreign supermarkets for local snacks/culture)
S08_contested_merge	25fa25ce-450f-4f66-902a-47bbc64b602f	cand-53sp5cobmsonuc3d	chain-7869e58b-29cf-48b1-b858-2dc030221df1	2026-08-11T10:15:13	MERGE_INTO_EXISTING	MISSED_DUPLICATE	5364eef5-e081-4b19-b033-37ae5daa2d1d	5364eef5-e081-4b19-b033-37ae5daa2d1d	contested	0.7179	false	true	false	1	2	1	0.85	0.9	REAL_TREND	Banana flavor integration in coffee and beverages
S08_contested_merge	d118092b-9b1d-4e19-bab8-6603f39e0933	cand-jedqrbs1mt200vmm	chain-02f2d95e-1e8c-4dfb-a6c0-23c029152b29	2026-08-20T19:15:24	MERGE_INTO_EXISTING	MISSED_DUPLICATE	7458e128-4d0a-40fc-8d6d-876b9f0a241f	7458e128-4d0a-40fc-8d6d-876b9f0a241f	contested	0.7583	false	true	false	1	2	1	0.9	0.9	REAL_TREND	Wearing vagus nerve stimulators for on-demand stress relief
S09_b060_070_MERGE_INTO_EXISTING	2a53dbdb-2778-4b5c-ba3c-d3d57dc88c68	cand-ycugb9bfmrdl5oqk	chain-3131d79b-2c62-4887-b628-1987742af628	2026-07-09T10:16:01	MERGE_INTO_EXISTING	MISSED_DUPLICATE	7843fe43-cb26-4edc-9119-fb5858ddefe5	7843fe43-cb26-4edc-9119-fb5858ddefe5	b060_070	0.647	false	true	false	1	2	1	0.8	0.9	REAL_TREND	Tinted mineral SPFs to prevent white cast on melanin-rich skin
S09_b060_070_MERGE_INTO_EXISTING	61573727-e185-48fb-a2f7-44d2ebec20cc	cand-ig06a2hemqwfvdac	chain-eecdb6df-1b6b-4408-a402-954c6584ba81	2026-06-27T10:15:06	MERGE_INTO_EXISTING	MISSED_DUPLICATE	008ad729-c0de-4004-9d63-58c124e40a5a	008ad729-c0de-4004-9d63-58c124e40a5a	b060_070	0.6799	false	false	false	2	2	2	0.8	0.9	REAL_TREND	SenseMaxxing: Multi-sensory food and beverages via extreme texture inclusions
S09_b060_070_MERGE_INTO_EXISTING	93bfcc52-18ef-470a-babc-7066bad060a7	cand-fi57l8a1msmiohzo	chain-f896ae95-c722-45fb-a1fa-a1a608ded85c	2026-08-09T22:15:12	MERGE_INTO_EXISTING	MISSED_DUPLICATE	5351c59a-edb5-4f91-afac-de7ffa5607a3	5351c59a-edb5-4f91-afac-de7ffa5607a3	b060_070	0.6726	false	true	false	1	1	1	0.8	0.85	REAL_TREND	Grocery Store Tourism / Shelf Discovery
S09_b060_070_MERGE_INTO_EXISTING	1ecfdfad-b05f-4de6-a4c8-39c6dc26d746	cand-w2fqc5ormt313d5c	chain-715142ad-4ded-4db9-99b0-6711882d62bd	2026-08-21T10:15:18	MERGE_INTO_EXISTING	MISSED_DUPLICATE	5351c59a-edb5-4f91-afac-de7ffa5607a3	5351c59a-edb5-4f91-afac-de7ffa5607a3	b060_070	0.6942	false	true	false	1	2	1	0.9	0.9	REAL_TREND	Supermarket Tourism: Travelers prioritizing foreign grocery stores for local foods
S09_b060_070_MERGE_INTO_EXISTING	cd4892b1-e6ed-4d39-9bed-b61890f0ce3f	cand-wc3x9icrmsef6onu	chain-a4b21825-333a-4ca3-948d-7b6896237dd6	2026-08-04T07:15:03	MERGE_INTO_EXISTING	MISSED_DUPLICATE	4c221bae-6617-44d0-84b4-1b8f678072df	4c221bae-6617-44d0-84b4-1b8f678072df	b060_070	0.6837	false	false	false	2	2	2	0.85	0.9	REAL_TREND	GLP-1 Companion Foods and Beverages
S09_b060_070_MERGE_INTO_EXISTING	da432527-1a8e-4938-8759-d81d5973fa1d	cand-xhk17wy5mtvj2ax7	chain-d966b9ac-0657-4025-8bad-29234610ce5c	2026-09-10T10:15:47	MERGE_INTO_EXISTING	MISSED_DUPLICATE	82bbba4b-3e80-4200-93a9-9d3cb5af6b80	82bbba4b-3e80-4200-93a9-9d3cb5af6b80	b060_070	0.689	false	true	false	1	2	1	0.85	0.9	REAL_TREND	Attending pre-loved fashion pop-ups with on-site patch bars and repair stations
S09_b060_070_MERGE_INTO_EXISTING	3d692d7d-7900-413b-af2b-fea60cba438a	cand-4kuoror9mt8ffrg2	chain-f233c7bd-f98d-4b33-8840-87586ac3b627	2026-08-25T07:14:59	MERGE_INTO_EXISTING	MISSED_DUPLICATE	b09b377e-e2c5-4c74-9643-2e3745a276a7	b09b377e-e2c5-4c74-9643-2e3745a276a7	b060_070	0.6981	false	true	false	1	1	1	0.85	0.9	REAL_TREND	Pistachio flavor layering in confections and beverages
S09_b060_070_MERGE_INTO_EXISTING	0ca87652-f18b-4b92-9d3a-6bd47e6827ff	cand-dvbgrzbpmtnfjptn	chain-2951835d-627d-418b-8ed3-07798942da12	2026-09-04T19:15:06	MERGE_INTO_EXISTING	MISSED_DUPLICATE	cea803d3-5f90-4ec2-bf0d-1da2fdd8080d	cea803d3-5f90-4ec2-bf0d-1da2fdd8080d	b060_070	0.6175	false	true	false	0	0	0	0.85	0.95	REAL_TREND	Premium press-on nails as salon manicure replacements
S09_b060_070_PROMOTE_NEW	7575fa6c-aada-478f-a819-b09f54048920	cand-75k6p70dmrq4onna	chain-3e6464b1-63a7-406d-a6a1-0d4c9e2a6b97	2026-07-18T07:15:16	PROMOTE_NEW	CONFIRM_NEW	0c35a0bc-6609-4a7f-aeab-ce33a880dc34	0c35a0bc-6609-4a7f-aeab-ce33a880dc34	b060_070	0.6291	false	false	false	2	2	2	0.85	0.9	REAL_TREND	Mangonada (sweet, tart, spicy) flavor profile expanding into baked goods
S09_b060_070_PROMOTE_NEW	c2311a0a-7439-4226-b906-3672048c01cf	cand-j9u1j205mp702jyn	chain-1c735b38-32b4-4bb0-9e0c-19f57c298b06	2026-05-15T13:15:05	PROMOTE_NEW	CONFIRM_NEW	7458e128-4d0a-40fc-8d6d-876b9f0a241f	7458e128-4d0a-40fc-8d6d-876b9f0a241f	b060_070	0.6706	false	false	false	2	3	2	0.9	0.95	REAL_TREND	Vagus nerve stimulation wearables for nervous system training
S09_b060_070_PROMOTE_NEW	81ac5f60-5d2d-499c-b1a8-759c2f8afcdc	cand-7pmcakmfmtz3nsks	chain-a22800fa-3206-485a-865e-962409c2f964	2026-09-12T22:14:53	PROMOTE_NEW	CONFIRM_NEW	d8eaf9ad-c2d2-4a10-b530-a08b1819bbb3	d8eaf9ad-c2d2-4a10-b530-a08b1819bbb3	b060_070	0.6431	false	false	false	2	2	2	0.85	0.9	REAL_TREND	Using high-frequency facial wands for at-home clinical skincare
S09_b060_070_PROMOTE_NEW	28d9645b-012e-4965-b1bd-437633a969b9	cand-lk1sk81kmqnv84md	chain-2ebd5770-db57-448c-9326-7cca2cf00cf9	2026-06-21T10:14:57	PROMOTE_NEW	CONFIRM_NEW	76009fb1-ea41-4f39-bee4-99fbfa08b37c	76009fb1-ea41-4f39-bee4-99fbfa08b37c	b060_070	0.6344	false	false	false	2	2	2	0.95	0.9	REAL_TREND	Kidults hunting in-store for limited-edition blind boxes and utility drops
S09_b060_070_PROMOTE_NEW	7668012e-ab9f-4e41-9da2-7b1748a1bcdc	cand-8zeuk1dzmpxlayp5	chain-a06e274f-e18b-49f4-86dd-74b091aaf96f	2026-06-03T01:15:12	PROMOTE_NEW	CONFIRM_NEW	7db4209f-a710-4d0f-9a2e-f5d137e4d850	7db4209f-a710-4d0f-9a2e-f5d137e4d850	b060_070	0.6069	false	false	false	2	2	2	0.9	0.95	REAL_TREND	Melatonin-Free Magnesium & Adaptogen Sleep Beverages
S09_b060_070_PROMOTE_NEW	f202a6f2-ba66-42f0-be6c-d3b9f90cce27	cand-szg2i8tomraw0fj4	chain-0786fc33-38d2-4369-8463-50cc828a858b	2026-07-07T13:15:20	PROMOTE_NEW	CONFIRM_NEW	a847d14f-71da-407c-bdea-0fdb3f7c4769	a847d14f-71da-407c-bdea-0fdb3f7c4769	b060_070	0.6038	false	false	false	2	2	2	0.8	0.85	REAL_TREND	Replacing supplement powders with collagen-fortified RTD coffees
S09_b060_070_PROMOTE_NEW	b79d3352-bfc6-4d2e-a790-47b072579f35	cand-yu6asju1mqfxh0ak	chain-f1b1cf8a-c1bc-41cb-8c2a-440c6c077126	2026-06-15T22:14:58	PROMOTE_NEW	CONFIRM_NEW	b5b2e5bd-9cc2-46b7-a421-5ffec0aa4031	b5b2e5bd-9cc2-46b7-a421-5ffec0aa4031	b060_070	0.6391	false	false	false	2	2	2	0.8	0.8	REAL_TREND	Adopting fiber-enriched instant beverages for gut health
S09_b060_070_PROMOTE_NEW	f32f024c-0cc2-4249-ada4-64ded64822d4	cand-5hzqle39mtakl5a5	chain-fd803832-f5f4-48bf-9e9a-4b319adb3ca3	2026-08-26T19:15:05	PROMOTE_NEW	CONFIRM_NEW	45814d50-a9d5-4d28-b8fd-22656d0d3061	45814d50-a9d5-4d28-b8fd-22656d0d3061	b060_070	0.6222	false	false	false	2	2	2	0.8	0.85	REAL_TREND	Crafting and wearing upcycled patchwork garments from vintage scraps
S09_b060_070_REJECT	2a47acfb-b061-4e3b-a09a-c59d9bf26373	cand-mfntrn0zmstnvptm	chain-21fa9acf-2ec3-475a-8603-c63d3ac1b0ae	2026-08-14T22:14:58	REJECT	LOW_QUALITY			b060_070	0.6766	false	true	false	1	2	1	0.85	0.9	REAL_TREND	Participating in live auctions and mystery "Surprise Sets" on TikTok Shop
S09_b060_070_REJECT	89ebeb75-0dc6-4235-b674-f3377bdd1101	cand-ouy3cgawmtblqu1r	chain-58c22227-7ad6-4250-8328-0bcaf2cb7d76	2026-08-27T10:15:39	REJECT	LOW_QUALITY			b060_070	0.6594	false	true	false	1	2	1	0.8	0.7	REAL_TREND	Shopping prestige and emerging beauty brands at mass retailers
S09_b060_070_REJECT	863e108c-35cd-46aa-9b78-6a27b2d5782c	cand-asgxsqxjmsenrgkw	chain-fb34a88b-575a-4385-aa4d-0c133258b683	2026-08-04T10:15:38	REJECT	LOW_QUALITY			b060_070	0.6869	false	true	false	1	1	1	0.85	0.85	REAL_TREND	Aesthetic pet food storage and feeding solutions blending into home decor
S09_b060_070_REJECT	4ef34d29-ffe1-4046-8524-c8bd40e73158	cand-qeska2aimrnzjc1c	chain-ad0bed26-5404-4183-84ea-cf8e70ac07f4	2026-07-16T19:14:57	REJECT	LOW_QUALITY			b060_070	0.6114	false	true	false	1	1	1	0.8	0.9	REAL_TREND	Pop-up Padel Courts at Retail Flagships
S09_b060_070_REJECT	70f7e993-8b27-46ba-b2b5-58bac2b542d0	cand-4euefnirmtc01jwf	chain-236631f1-5cf7-414a-aed1-7ed00228feb7	2026-08-27T19:15:09	REJECT	LOW_QUALITY			b060_070	0.6193	false	true	false	0	0	0	0.8	0.9	REAL_TREND	Wearing skirt-jean hybrid bottoms
S09_b060_070_REJECT	a6d2b52f-4425-44b6-9ed4-a28a43938017	cand-js3cb4k4mtwyi26x	chain-7764d934-535e-4725-a2a7-751162c56e65	2026-09-11T10:15:15	REJECT	LOW_QUALITY			b060_070	0.6714	false	true	false	1	1	1	0.8	0.9	REAL_TREND	At-Home NAD+ Telehealth Subscriptions
S09_b060_070_REJECT	659f8477-22c5-4f4c-854f-2eeef65c4890	cand-8pe56c4nmtov07w0	chain-826b100e-414c-4a92-9a2c-c354a8ae0d55	2026-09-05T19:15:17	REJECT	LOW_QUALITY			b060_070	0.6599	false	true	false	0	0	0	0.85	0.9	REAL_TREND	Social Malling / mallmaxxing
S09_b060_070_REJECT	a71facc0-9802-435b-a9ca-e39e034b1dcc	cand-7bx93236ms90uelp	chain-ca3b045c-a3b8-4f61-a50f-0dbe946a1c41	2026-07-31T10:15:40	REJECT	LOW_QUALITY			b060_070	0.6623	false	true	false	1	2	1	0.8	0.9	REAL_TREND	Topical exosome serums for skin regeneration
S10_lt060_MERGE_INTO_EXISTING	bce61f56-e3f7-458c-b961-ec226b245673	cand-fo4gh924msxy7ki1	chain-f0a1297d-9bc1-4a3a-a588-5b49abeaeccb	2026-08-17T22:15:04	MERGE_INTO_EXISTING	MISSED_DUPLICATE	656478c2-114c-4d7b-9830-53957f550830	656478c2-114c-4d7b-9830-53957f550830	lt060	0.5469	false	true	false	1	1	1	0.85	0.95	REAL_TREND	Buying dual-chamber skincare and makeup hybrids to streamline 'cocktailing'
S10_lt060_MERGE_INTO_EXISTING	143e1afb-8b6a-4cbf-8b9c-63dba0cc7e88	cand-hsvr0erqmrgg2o4j	chain-047075bb-270b-4512-9b47-2fd58f76ab77	2026-07-11T10:15:43	MERGE_INTO_EXISTING	MISSED_DUPLICATE	f4290695-a53c-4654-b351-6de85dc0c877	f4290695-a53c-4654-b351-6de85dc0c877	lt060	0.5824	false	true	false	1	2	1	0.8	0.9	REAL_TREND	Traveling abroad for aesthetic and skincare treatments
S10_lt060_MERGE_INTO_EXISTING	f2f57720-944c-41fb-bb6d-3d3b0f96ef51	cand-zf2qdr4jmri18626	chain-321a0c70-70c9-44e7-9dce-00181e4e427d	2026-07-12T13:14:53	MERGE_INTO_EXISTING	MISSED_DUPLICATE	48d74d47-1737-4cd2-91e8-27a04f4b3e71	48d74d47-1737-4cd2-91e8-27a04f4b3e71	lt060	0.5889	false	true	false	1	1	1	0.85	0.95	REAL_TREND	Applying removable heat-blocking window film for summer cooling
S10_lt060_MERGE_INTO_EXISTING	b6906ae1-2a76-4301-8dbe-de43932c965c	cand-q1gi9punmrcsm7nd	chain-8a11fc63-07bd-4476-9c6c-259babc4ba80	2026-07-08T22:14:59	MERGE_INTO_EXISTING	MISSED_DUPLICATE	7e63f39b-f73f-4331-a59c-82465e0a5404	7e63f39b-f73f-4331-a59c-82465e0a5404	lt060	0.5505	false	true	false	1	2	1	0.8	0.9	REAL_TREND	Drinking extra virgin olive oil as a wellness shot
S10_lt060_PROMOTE_NEW	67110af4-06da-4969-b208-ce39739cc4be	cand-rbrzxwk7ms71f40w	chain-b2968b50-9711-484e-8934-36266d581de0	2026-07-30T01:15:05	PROMOTE_NEW	CONFIRM_NEW	943a09e7-68f9-4748-ac5c-1113dd9028ce	943a09e7-68f9-4748-ac5c-1113dd9028ce	lt060	0.5209	false	false	false	2	2	2	0.9	0.9	REAL_TREND	High-fiber meals & chia to support gut health and GLP-1
S10_lt060_PROMOTE_NEW	f9eec29e-043f-4003-809a-38726edb2426	cand-czgsywt6ms3b4o69	chain-a8445153-fe85-49d1-b475-4220634d9e44	2026-07-27T10:15:30	PROMOTE_NEW	CONFIRM_NEW	bb80d1ea-3fa7-49ce-91ef-8da262f23570	bb80d1ea-3fa7-49ce-91ef-8da262f23570	lt060	0.5866	false	false	false	2	2	2	0.8	0.85	REAL_TREND	Using savory and umami ingredients (miso, seaweed) in home mixology
S10_lt060_PROMOTE_NEW	737f75f7-fedd-4275-9487-8bedd78bfb78	cand-3lsjb4dfmq65ybxy	chain-e45ce45b-e32e-4951-9409-5211b32c1995	2026-06-09T01:14:53	PROMOTE_NEW	CONFIRM_NEW	21f707f5-8fdc-4019-b812-ab3827bff634	21f707f5-8fdc-4019-b812-ab3827bff634	lt060	0.5689	false	false	false	2	2	2	0.8	0.9	REAL_TREND	Layering gourmand cosmetics (food-inspired makeup/skincare with edible scents)
S10_lt060_PROMOTE_NEW	d035702f-c2cd-4ef0-9afc-0b3f80f5cf61	cand-fgb3rsxxmp5hpbxg	chain-d59cda2c-4a24-48f0-9e9e-49a1b4fb5dfe	2026-05-14T10:14:56	PROMOTE_NEW	CONFIRM_NEW	b82b0f33-f798-4bef-8d5c-fa9a3208d595	b82b0f33-f798-4bef-8d5c-fa9a3208d595	lt060	0.5831	false	false	false	2	2	2	0.85	0.9	REAL_TREND	Swangy (sweet-spicy-tangy) flavors in RTD beverages and snacks
S10_lt060_PROMOTE_NEW	89274fae-32c7-467c-81be-b6e04a4437c6	cand-yfzm4xesmr568v3c	chain-dd694c7f-a680-41c3-a31b-615983179963	2026-07-03T13:14:54	PROMOTE_NEW	CONFIRM_NEW	5351c59a-edb5-4f91-afac-de7ffa5607a3	5351c59a-edb5-4f91-afac-de7ffa5607a3	lt060	0.5536	false	false	false	2	2	2	0.85	0.9	REAL_TREND	Grocery tourism: traveling abroad to haul novel CPG products from supermarkets
S10_lt060_PROMOTE_NEW	a95ebc59-1c6d-4924-b282-3b77ed23b094	cand-5rlvh9h5mqzarfrw	chain-38e6b8f3-77c5-4767-a680-8b53309b2688	2026-06-29T10:15:23	PROMOTE_NEW	CONFIRM_NEW	e5f70676-9b60-4840-97b3-3b59ab1a31a5	e5f70676-9b60-4840-97b3-3b59ab1a31a5	lt060	0.5446	false	false	false	2	4	2	0.9	0.95	REAL_TREND	Reviving capris and gauchos as polished summer alternatives to shorts
S10_lt060_REJECT	65228c5a-eea5-4b18-8523-82f97971e164	cand-r67orx7mmt1rdm69	chain-74402840-47bb-4ad8-b518-7b90ec34695f	2026-08-20T13:15:04	REJECT	LOW_QUALITY			lt060	0.5007	false	true	false	1	1	1	0.85	0.9	REAL_TREND	Men adopting micro and luxury crossbody bags
S10_lt060_REJECT	eab0ac76-5372-445d-b9d5-08d0cf33aa70	cand-2bteyisfms71f40x	chain-b2968b50-9711-484e-8934-36266d581de0	2026-07-30T01:15:11	REJECT	LOW_QUALITY			lt060	0.5222	false	true	false	1	1	1	0.85	0.95	REAL_TREND	Using Nordic walking poles for full-body outdoor walks
S10_lt060_REJECT	e6fc1f9b-74d3-4801-8940-ff6a88f134f2	cand-w1zftg5hmt4gjdg8	chain-ce17749c-1aaf-4a81-9614-ab84cf15bf6e	2026-08-22T10:15:43	REJECT	LOW_QUALITY			lt060	0.5666	false	true	false	1	2	1	0.85	0.95	REAL_TREND	Using self-tanning blush for multi-day cheek color
S10_lt060_REJECT	7d57ca9d-35f9-434b-8c3a-fe1a1b88691e	cand-bx6rb3yrmtgadh8d	chain-6b780e5d-66b4-4a2c-9549-25154d2c112e	2026-08-30T19:15:00	REJECT	LOW_QUALITY			lt060	0.5321	false	true	false	0	0	0	0.8	0.8	REAL_TREND	Replacing centralized smart hubs with standalone smart plugs and switches
S10_lt060_REJECT	56f8d294-9ce5-4869-85b1-f6e2e1b043ed	cand-l4n7phtmmu5rti52	chain-1c740680-e574-40f3-957d-a80f994e78c0	2026-09-17T13:15:26	REJECT	LOW_QUALITY			lt060	0.5548	false	true	false	1	1	1	0.85	0.9	REAL_TREND	Mainstream female adoption of looksmaxxing facial-optimization routines
S10_lt060_REJECT	ab4683ec-d09d-4c9b-aba5-ce84657b3c30	cand-tpwe2jwjmsxh2u0v	chain-b91bf310-3087-471a-9066-881ff2154a01	2026-08-17T13:15:14	REJECT	LOW_QUALITY			lt060	0.5	false	true	false	1	2	1	0.9	0.95	REAL_TREND	Applying lime plaster for textured interior walls
S11_none_PROMOTE_NEW	b591951c-c49d-410f-a2ed-2fff84037ceb	cand-5rpgm0z7mokqklqv	chain-7919980e-78fd-4a1d-a644-688910449b5e	2026-04-29T22:15:03	PROMOTE_NEW	CONFIRM_NEW	09364687-2900-4818-9267-796951be89a7	09364687-2900-4818-9267-796951be89a7	none		false	false	false	2	5	2	0.85	0.95	REAL_TREND	Telehealth Peptide Stacking
S11_none_PROMOTE_NEW	7b5d0acf-edc6-4049-8103-c2a4acbab748	cand-ijuw2irhmq5aitzy	chain-65dceef0-621e-41e3-9fd9-bcdd735c0776	2026-06-08T10:15:20	PROMOTE_NEW	CONFIRM_NEW	eff487e6-a119-4eb3-a779-cbf64f77175c	eff487e6-a119-4eb3-a779-cbf64f77175c	none		false	false	false	2	2	2	0.85	0.9	REAL_TREND	Adopting waterless solid beauty formats (shampoo bars, balm sticks)
S11_none_PROMOTE_NEW	0249bc90-4ee3-4f61-88b3-273388c8e3ca	cand-8tiebei2mp840jsl	chain-74e3a96c-99df-43c2-9a45-f9fdede7c0ae	2026-05-16T07:14:56	PROMOTE_NEW	CONFIRM_NEW	844b52ec-012a-4d5b-b628-401491d6b43d	844b52ec-012a-4d5b-b628-401491d6b43d	none		false	false	false	2	3	2	0.85	0.95	REAL_TREND	Wearable Adhesive Cramp Relief Patches
S11_none_PROMOTE_NEW	50e60d71-b8be-40fa-be3c-90bb1209d84b	cand-rbxj0cxomp840jsl	chain-74e3a96c-99df-43c2-9a45-f9fdede7c0ae	2026-05-16T07:15:20	PROMOTE_NEW	CONFIRM_NEW	1e40f9ec-6722-4c6a-b018-0eab048f8827	1e40f9ec-6722-4c6a-b018-0eab048f8827	none		false	false	false	2	3	2	0.8	0.9	REAL_TREND	Intranasal NAD+ Sprays for Cognitive Energy
S11_none_PROMOTE_NEW	2c00eacb-6b3e-4f13-acc9-cab5dc9caf65	cand-bvp7t306mpzksmz7	chain-22e9e68c-3ba4-426d-ad3b-543ee56d1982	2026-06-04T10:15:06	PROMOTE_NEW	CONFIRM_NEW	d3bcd2cb-62bc-470b-80b5-a562b5c17a44	d3bcd2cb-62bc-470b-80b5-a562b5c17a44	none		false	false	false	2	2	2	0.9	0.95	REAL_TREND	Taking Chitosan Supplements for Microplastic Detox
S11_none_PROMOTE_NEW	45790e0b-cea1-4823-8088-2285047d20b0	cand-xslr6vswmpejg1lc	chain-25d08c2d-ecd2-4abc-961b-5194ba8b3755	2026-05-20T19:15:11	PROMOTE_NEW	CONFIRM_NEW	24811e7a-ee0f-45f8-8171-b5e09b9532f1	24811e7a-ee0f-45f8-8171-b5e09b9532f1	none		false	false	false	2	3	2	0.85	0.85	REAL_TREND	Purchasing creator-led live micro-drops on TikTok Shop
S11_none_REJECT	56d0328c-0343-4f0d-bed4-fbcdebb87b60	cand-9k7bmfkpmrxldbbt	chain-eb196a52-6857-4ea5-ad52-5e2f27524d64	2026-07-23T10:15:25	REJECT	LOW_QUALITY			none		false	true	false	1	2	1	0.8	0.9	REAL_TREND	Adults crafting Play-Doh into permanent floral home decor
S11_none_REJECT	140a50cf-0fa8-4350-bc32-89b69a60e92f	cand-07g7opihmrjawva5	chain-7a52fbd8-5140-4adf-bbe5-975531db4444	2026-07-13T10:15:04	REJECT	LOW_QUALITY			none		false	true	false	1	2	1	0.8	0.85	REAL_TREND	Plastic-free prestige makeup
S11_none_REJECT	5759ad1c-644c-4fa4-81b8-3b511bc2f8ea	cand-c9rrhclrmrznmlmu	chain-7d6dc440-bf2a-4ab2-b3f0-9727808be4c9	2026-07-24T22:15:27	REJECT	LOW_QUALITY			none		false	true	false	1	1	1	0.8	0.9	REAL_TREND	Using face-grade actives (retinol, bakuchiol) in daily hand creams
S11_none_REJECT	b15158d5-0b92-47fc-9b98-bb842365d70f	cand-ibjcdz4smrdqvw5k	chain-b1b5c57a-9e8b-46c2-9afc-cdeecff8c019	2026-07-09T13:14:52	REJECT	LOW_QUALITY			none		false	true	false	1	1	1	0.85	0.95	REAL_TREND	The Wet Lash Look
S11_none_REJECT	394bc1a0-d3aa-4ada-9480-c9564685dadb	cand-19qh4fwymtdfhcp5	chain-b7fd35fd-9603-4b8d-8c59-fa4245329dcf	2026-08-28T19:15:16	REJECT	LOW_QUALITY			none		false	true	false	0	0	0	0.85	0.95	REAL_TREND	Fragrance Slugging
